Dataset,Site,Tissue,cX project name,Slide,Condition,Platform,Pixel_Size,Nuclear_marker used for cell segmentation,Membrane_markers used for segmentation,FOV,Region,Region_sizeX,Region_sizeY,Region_coordX,Region_coordY
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,22811,4396
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,22811,7468
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,25883,7468
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,25883,4396
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,32657,4650
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,32657,7722
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,35729,7722
Validation,UKentucky,Tonsil,CCPA-250915-26,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,35729,4650
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,23455,2562
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,23455,5634
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,26527,5634
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,26527,2562
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,32760,1943
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,32760,5015
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,35832,5015
Validation,UKentucky,Tonsil,CCPA-250915-27,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,35832,1943
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,24093,14397
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,24093,17469
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,27165,17469
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,27165,14397
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,33710,14616
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,33710,17688
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,36782,17688
Validation,UKentucky,Tonsil,CCPA-250915-28,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,36782,14616
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,25234,14155
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,25234,17227
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,28306,17227
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,28306,14155
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,35769,13984
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,35769,17056
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,38841,17056
Validation,UKentucky,SCC,CCPA-250915-29,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,38841,13984
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A01,3584,2560,4828,36199
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A02,3584,2560,4828,38759
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A03,3584,2560,8412,38759
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A04,3584,2560,8412,36199
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A05,3584,2560,23370,24415
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A06,3584,2560,23370,26975
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A07,3584,2560,26954,26975
Validation,ASTAR,Tonsil,CCPA-250915-3,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A08,3584,2560,26954,24415
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,22642,16443
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,22642,19515
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,25714,19515
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,25714,16443
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,32988,16656
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,32988,19728
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,36060,19728
Validation,UKentucky,SCC,CCPA-250915-30,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,36060,16656
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,23781,14453
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,23781,17525
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,26853,17525
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,26853,14453
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,34122,13784
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,34122,16856
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,37194,16856
Validation,UKentucky,SCC,CCPA-250915-31,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,37194,13784
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,23720,26601
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,23720,29673
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,26792,29673
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,26792,26601
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,34270,26730
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,34270,29802
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,37342,29802
Validation,UKentucky,SCC,CCPA-250915-32,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,37342,26730
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A01,3584,2560,10748,37067
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A02,3584,2560,10748,39627
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A03,3584,2560,14332,39627
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A04,3584,2560,14332,37067
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A05,3584,2560,29611,26537
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A06,3584,2560,29611,29097
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A07,3584,2560,33195,29097
Validation,ASTAR,Tonsil,CCPA-250915-4,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A08,3584,2560,33195,26537
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A01,3584,2560,12570,12125
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A02,3584,2560,12570,14685
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A03,3584,2560,16154,14685
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A04,3584,2560,16154,12125
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A05,3584,2560,32502,13449
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A06,3584,2560,32502,16009
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A07,3584,2560,36086,16009
Validation,ASTAR,CRC,CCPA-250915-5,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A08,3584,2560,36086,13449
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A01,3584,2560,9757,9637
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A02,3584,2560,9757,12197
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A03,3584,2560,13341,12197
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A04,3584,2560,13341,9637
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A05,3584,2560,29005,10355
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A06,3584,2560,29005,12915
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A07,3584,2560,32589,10355
Validation,ASTAR,CRC,CCPA-250915-6,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A08,3584,2560,32589,12915
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A01,3584,2560,12202,11521
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A02,3584,2560,12202,14081
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A03,3584,2560,15786,14081
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A04,3584,2560,15786,11521
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A05,3584,2560,30362,13820
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A06,3584,2560,30362,16380
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A07,3584,2560,33946,13820
Validation,ASTAR,CRC,CCPA-250915-7,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A08,3584,2560,33946,16380
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A01,3584,2560,29861,16106
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A02,3584,2560,29861,18666
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A03,3584,2560,33445,18666
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV1, A04,3584,2560,33445,16106
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A05,3584,2560,11532,13405
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A06,3584,2560,11532,15965
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A07,3584,2560,15116,15965
Validation,ASTAR,CRC,CCPA-250915-8,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15, 17] # CD31, HLA-DR, CK, CD11b",FOV2, A08,3584,2560,15116,13405
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,3584,2560,4020,6714
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,3584,2560,4020,9274
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,3584,2560,7604,9274
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,3584,2560,7604,6714
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,3584,2560,12752,11998
Validation,BIDMC,Tonsil,CCPA-250915-9,32,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,3584,2560,12752,14558
